window_index,log_likelihood
686,-2.278667449951172
687,-1.5439677238464355
688,-2.147587776184082
689,-0.3552621901035309
690,-1.0999789237976074
691,-2.109346389770508
692,-1.109620213508606
693,-1.820317268371582
694,-2.1849863529205322
695,-1.987949013710022
696,-1.6142576932907104
697,-1.0787675380706787
698,-0.8541176319122314
699,-1.1793001890182495
700,-1.1793001890182495
701,-2.1040875911712646
702,-0.844085156917572
703,-0.16349922120571136
704,-1.5636276006698608
705,-1.0803004503250122
706,-0.3313184082508087
707,-0.6509088277816772
708,-1.9398390054702759
709,-2.7598793506622314
710,-0.9960630536079407
711,-4.985231399536133
712,-1.7625088691711426
713,-0.29801633954048157
714,-6.601413726806641
715,-1.0231422185897827
716,-0.2846386432647705
717,-1.298208236694336
718,-3.348444700241089
719,-1.673435091972351
720,-3.001516342163086
721,-0.5513579845428467
722,-0.40151843428611755
723,-0.957813560962677
724,-0.40151843428611755
725,-1.8781094551086426
726,-0.9655329585075378
727,-2.711435317993164
728,-2.181851863861084
729,-3.27581787109375
730,-2.2992501258850098
731,-2.879267454147339
732,-3.8076059818267822
733,-1.4323081970214844
734,-2.3544325828552246
735,-1.7101821899414062
736,-1.3681577444076538
737,-2.319667100906372
738,-2.671036958694458
739,-2.2901957035064697
740,-2.478008985519409
741,-2.5387070178985596
742,-1.9715944528579712
743,-1.9299970865249634
744,-2.0875580310821533
745,-0.35205817222595215
746,-0.2846386432647705
747,-0.5513579845428467
748,-0.8974802494049072
749,-1.2161024808883667
750,-1.2037898302078247
751,-2.34389328956604
752,-1.975375771522522
753,-2.7976458072662354
754,-1.5313323736190796
755,-1.5695438385009766
756,-0.9121078848838806
757,-2.1373894214630127
758,-4.5362091064453125
759,-4.36320686340332
760,-3.065286636352539
761,-3.2393295764923096
762,-3.2840614318847656
763,-1.0803004503250122
764,-1.9212404489517212
765,-1.4729911088943481
766,-0.3313184082508087
767,-0.2846386432647705
768,-3.3556296825408936
769,-0.7185119986534119
770,-0.7185119986534119
771,-0.7185119986534119
772,-0.7185119986534119
773,-2.5556089878082275
774,-0.2041180580854416
775,-1.1068787574768066
776,-0.2846386432647705
777,-1.1260548830032349
778,-0.7081337571144104
779,-1.0048117637634277
780,-0.7185119986534119
781,-1.9739885330200195
782,-2.0105807781219482
783,-0.4043642580509186
784,-0.4043642580509186
785,-2.1509530544281006
786,-3.3144397735595703
787,-4.170236587524414
788,-4.818645477294922
789,-0.3062519431114197
790,-0.9838247895240784
791,-0.3176957070827484
792,-0.7734113335609436
793,-1.3015002012252808
794,-0.9941536784172058
795,-1.2483110427856445
796,-2.0823092460632324
797,-1.4728628396987915
798,-1.5013788938522339
799,-1.7205181121826172
800,-0.3551432192325592
801,-0.3062519431114197
802,-0.38703081011772156
803,-1.3726779222488403
804,-1.262853980064392
805,-1.5592812299728394
806,-0.3176957070827484
807,-0.38703081011772156
808,-0.9856427311897278
809,-1.2906519174575806
810,-1.2906519174575806
811,-1.356481909751892
812,-2.6623315811157227
813,-1.1083168983459473
814,-2.985396385192871
815,-1.3817960023880005
816,-2.824342727661133
817,-0.2846386432647705
818,-0.7185119986534119
819,-0.7185119986534119
820,-0.7185119986534119
821,-1.7543554306030273
822,-0.7185119986534119
823,-0.7185119986534119
824,-1.260745882987976
825,-1.4330006837844849
826,-0.624557614326477
827,-1.00908362865448
828,-0.3551432192325592
829,-0.7185119986534119
830,-2.9156625270843506
831,-0.5385991930961609
832,-0.38703081011772156
833,-2.913802146911621
834,-0.2846386432647705
835,-0.3062519431114197
836,-0.38703081011772156
837,-0.3551432192325592
838,-1.4948501586914062
839,-0.7593671679496765
840,-2.9573915004730225
841,-0.33463552594184875
842,-0.4043642580509186
843,-0.4043642580509186
844,-0.4043642580509186
845,-0.4043642580509186
846,-0.4043642580509186
847,-0.4043642580509186
848,-0.4043642580509186
849,-2.448411703109741
850,-2.7817068099975586
851,-2.1825313568115234
852,-3.320341110229492
853,-1.5602830648422241
854,-1.9991520643234253
855,-3.2854673862457275
856,-1.7903281450271606
857,-3.3722610473632812
858,-1.834232211112976
859,-1.274520993232727
860,-1.920833945274353
861,-0.06905525922775269
862,-1.7563577890396118
863,-1.6936527490615845
864,-0.2050783485174179
865,-0.2050783485174179
866,-0.2050783485174179
867,-0.2050783485174179
868,-0.2050783485174179
869,-2.0019125938415527
870,-1.4485396146774292
871,-3.356818914413452
872,-2.6075387001037598
873,-1.1005823612213135
874,-2.182398557662964
875,-1.533729910850525
876,-0.3551432192325592
877,-0.38703081011772156
878,-3.5545809268951416
879,-5.080475330352783
880,-1.2007604837417603
881,-0.7593671679496765
882,-0.9558379054069519
883,-0.40151843428611755
884,-0.5987386107444763
885,-0.5325720906257629
886,-1.1123026609420776
887,-2.4759018421173096
888,-1.489708423614502
889,-2.1295411586761475
890,-2.1733336448669434
891,-2.8857882022857666
892,-2.3049209117889404
893,-2.60341215133667
894,-2.173377513885498
895,-2.60341215133667
896,-1.9493001699447632
897,-2.4432473182678223
898,-1.9493001699447632
899,-0.5225811004638672
900,-0.3552621901035309
901,-1.6784521341323853
902,-1.3437973260879517
903,-1.1594022512435913
904,-0.9838247895240784
905,-0.6139048933982849
906,-0.3062519431114197
907,-1.0152086019515991
908,-1.2906519174575806
909,-1.2032831907272339
910,-1.4917564392089844
911,-1.6014512777328491
912,-2.778945207595825
913,-1.2032831907272339
914,-2.23823618888855
915,-1.8411203622817993
916,-1.3338313102722168
917,-2.1197211742401123
918,-2.315844774246216
919,-3.3357527256011963
920,-3.2414064407348633
921,-1.7154860496520996
922,-2.62154221534729
923,-2.342759847640991
924,-4.3276848793029785
925,-0.9107486605644226
926,-1.8718538284301758
927,-2.0001003742218018
928,-0.7626922130584717
929,-1.3958088159561157
930,-0.35205817222595215
931,-3.3095104694366455
932,-1.0999789237976074
933,-1.3299180269241333
934,-0.8920478820800781
935,-0.9172033667564392
936,-0.9808024764060974
937,-3.233553647994995
938,-0.9365441203117371
939,-0.5176924467086792
940,-4.493414402008057
941,-0.032569143921136856
942,-2.9927756786346436
943,-0.6451558470726013
944,-4.412174701690674
945,-1.5921071767807007
946,-3.2292652130126953
947,-2.6723289489746094
948,-2.545461416244507
949,-1.524082064628601
950,-1.0787675380706787
951,-1.096641182899475
952,-0.5225811004638672
953,-0.711544930934906
954,-1.5313698053359985
955,-0.9447934031486511
956,-1.2893445491790771
957,-0.9207348227500916
958,-0.25982314348220825
959,-0.6374941468238831
960,-2.0621297359466553
961,-1.6213812828063965
962,-0.2846386432647705
963,-1.44776451587677
964,-3.485121726989746
965,-0.0751987174153328
966,-0.0751987174153328
967,-0.988804042339325
968,-0.6568023562431335
969,-0.5385991930961609
970,-1.9588552713394165
971,-1.2182289361953735
972,-0.3313184082508087
973,-1.7173582315444946
974,-1.6198015213012695
975,-0.3313184082508087
976,-0.988804042339325
977,-2.707090377807617
978,-0.389105886220932
979,-0.07410723716020584
980,-0.07410723716020584
981,-0.3933280408382416
982,-0.3933280408382416
983,-0.3933280408382416
984,-0.3933280408382416
985,-0.3933280408382416
986,-0.3933280408382416
987,-0.3933280408382416
988,-0.3933280408382416
989,-2.85127854347229
990,-0.25982314348220825
991,-1.9058231115341187
992,-0.9324154853820801
993,-1.740991234779358
994,-0.22335219383239746
995,-2.9899404048919678
996,-0.9558379054069519
997,-2.1578586101531982
998,-4.180628299713135
999,-0.3933280408382416
1000,-0.07410723716020584
1001,-0.39995160698890686
1002,-0.39995160698890686
1003,-1.1677852869033813
1004,-0.07410723716020584
1005,-0.07410723716020584
1006,-0.07410723716020584
1007,-0.07410723716020584
1008,-0.07410723716020584
1009,-0.07410723716020584
1010,-0.3852473795413971
1011,-0.3852473795413971
1012,-0.3852473795413971
1013,-0.07410723716020584
1014,-1.8811231851577759
1015,-1.7011643648147583
1016,-1.3406213521957397
1017,-0.5709228515625
1018,-0.40151843428611755
1019,-0.9838247895240784
1020,-3.3005964756011963
1021,-0.5497421026229858
1022,-0.5497421026229858
1023,-0.5497421026229858
1024,-2.1889960765838623
1025,-2.424386501312256
1026,-1.0803004503250122
1027,-2.4552502632141113
1028,-3.817747116088867
1029,-2.893829584121704
1030,-0.40151843428611755
1031,-4.185115814208984
1032,-0.350824236869812
1033,-5.388525485992432
1034,-3.059297561645508
1035,-3.395871162414551
1036,-2.703592538833618
1037,-2.2952685356140137
1038,-1.7136422395706177
1039,-2.3417577743530273
1040,-3.0839622020721436
1041,-1.4811314344406128
1042,-5.153103828430176
1043,-1.9175084829330444
1044,-4.964508533477783
1045,-0.35205817222595215
1046,-0.8010717034339905
1047,-0.3176957070827484
1048,-0.40151843428611755
1049,-0.4043642580509186
1050,-1.4485396146774292
1051,-2.079254627227783
1052,-3.2487523555755615
1053,-2.9653451442718506
1054,-2.5680835247039795
1055,-2.814180612564087
1056,-3.6527490615844727
1057,-1.9644073247909546
1058,-0.5225811004638672
1059,-1.9212404489517212
1060,-0.2846386432647705
1061,-1.3747692108154297
1062,-1.9629415273666382
1063,-0.914870023727417
1064,-6.680360317230225
1065,-1.7663332223892212
1066,-1.262853980064392
1067,-2.7477986812591553
1068,-1.7621029615402222
1069,-2.6739490032196045
1070,-0.914870023727417
1071,-2.2781269550323486
1072,-2.528981924057007
1073,-2.543206214904785
1074,-2.36848521232605
1075,-1.2751491069793701
1076,-3.7836265563964844
1077,-3.149282455444336
1078,-2.0754411220550537
1079,-2.7594804763793945
1080,-2.7505342960357666
1081,-0.29801633954048157
1082,-2.8884260654449463
1083,-0.711544930934906
1084,-0.7351066470146179
1085,-1.0571225881576538
1086,-1.7729663848876953
1087,-1.0537346601486206
1088,-0.711544930934906
1089,-2.4854202270507812
1090,-1.6496400833129883
1091,-1.3013865947723389
1092,-0.3062519431114197
1093,-0.38703081011772156
1094,-0.8203743100166321
1095,-2.5109548568725586
1096,-0.7185119986534119
1097,-0.8926873803138733
1098,-0.655971348285675
1099,-1.9778066873550415
1100,-3.5774142742156982
1101,-1.534496784210205
1102,-1.641952633857727
1103,-2.2177011966705322
1104,-2.420245885848999
1105,-2.1525065898895264
1106,-1.8131933212280273
1107,-2.7487761974334717
1108,-2.299557685852051
1109,-3.1438276767730713
1110,-0.35205817222595215
1111,-0.7185119986534119
1112,-0.35205817222595215
1113,-0.35205817222595215
1114,-0.35205817222595215
1115,-1.601026177406311
1116,-1.1351613998413086
1117,-1.8294473886489868
1118,-1.1351613998413086
1119,-1.1351613998413086
1120,-1.1351613998413086
1121,-1.1351613998413086
1122,-1.1351613998413086
1123,-1.8294473886489868
1124,-1.8294473886489868
1125,-1.8294473886489868
1126,-0.875326931476593
1127,-0.25982314348220825
1128,-1.9431787729263306
1129,-0.5385991930961609
1130,-2.297736406326294
1131,-0.8926873803138733
1132,-2.5679283142089844
1133,-2.0089051723480225
1134,-1.2032831907272339
1135,-2.1057894229888916
1136,-2.007446050643921
1137,-3.363755226135254
1138,-1.2084602117538452
1139,-0.7185119986534119
1140,-0.35205817222595215
1141,-0.35205817222595215
1142,-0.35205817222595215
1143,-0.35205817222595215
1144,-1.2420889139175415
1145,-1.221721887588501
1146,-1.4994792938232422
1147,-1.3276569843292236
1148,-0.9265174865722656
1149,-1.2058297395706177
1150,-0.966824471950531
1151,-1.2420889139175415
1152,-0.7576263546943665
1153,-0.7217321395874023
1154,-3.7690439224243164
1155,-1.4635037183761597
1156,-1.5744953155517578
1157,-1.2235075235366821
1158,-1.3028393983840942
1159,-3.7267138957977295
1160,-2.233595609664917
1161,-3.757406234741211
1162,-1.0648387670516968
1163,-1.294946312904358
1164,-0.8567843437194824
1165,-1.4110027551651
1166,-1.3094062805175781
1167,-1.3094062805175781
